"CRN","Course","*Campus","Days","Date","Time","Location","Hrs","Type","Title","Instructor","Seats","Limit","Enroll","Waitlist","Course Fees","Catalog"
"21712","MTLS 5000-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Bhaskar Majumdar","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5000",""
"21714","MTLS 5000-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","John McCoy","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5000",""
"21716","MTLS 5000-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Corey A. Leclerc","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5000",""
"21717","MTLS 5000-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Michaelann S. Tartis","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5000",""
"21718","MTLS 5000-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Pabitra Choudhury","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5000",""
"21719","MTLS 5000-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Sanchari Chowdhury","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5000",""
"21720","MTLS 5000-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Youngmin Lee","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5000",""
"21722","MTLS 5000-12","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Deep Choudhuri","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5000",""
"21723","MTLS 5000-13","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5000",""
"22433","MTLS 5031-01","M","T R","08/14/2023-12/08/2023","1230-1345","","3","CLAS","Fund in Mfg Processes Mtls","Bhaskar Majumdar","18","20","2","0","$30","https://catalog.nmt.edu/courses/MTLS5031",""
"22434","MTLS 5031-01D","DE","T R","08/14/2023-12/08/2023","1230-1345","WEB-V","3","CLAS","Fund in Mfg Processes Mtls","Bhaskar Majumdar","20","20","0","0","$30","https://catalog.nmt.edu/courses/MTLS5031",""
"22435","MTLS 5034-01","M","","08/14/2023-12/08/2023","","","3","CLAS","Phase Equilibria Materials Sys","Chelsey Z. Hargather","17","20","3","0","$30","https://catalog.nmt.edu/courses/MTLS5034",""
"22436","MTLS 5034-01D","DE","","08/14/2023-12/08/2023","","WEB-V","3","CLAS","Phase Equilibria Materials Sys","Chelsey Z. Hargather","20","20","0","0","$30","https://catalog.nmt.edu/courses/MTLS5034",""
"21727","MTLS 5091-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Thomas D. Burleigh","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5091",""
"21728","MTLS 5091-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Paul Fuierer","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5091",""
"21730","MTLS 5091-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Chelsey Z. Hargather","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5091",""
"21731","MTLS 5091-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Nikolai Kalugin","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5091",""
"21733","MTLS 5091-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Bhaskar Majumdar","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5091",""
"21734","MTLS 5091-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","John McCoy","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5091",""
"21735","MTLS 5091-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Corey A. Leclerc","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5091",""
"21736","MTLS 5091-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Michaelann S. Tartis","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5091",""
"21737","MTLS 5091-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Pabitra Choudhury","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5091",""
"21738","MTLS 5091-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Sanchari Chowdhury","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5091",""
"21740","MTLS 5091-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Youngmin Lee","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5091",""
"21742","MTLS 5091-12","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Deep Choudhuri","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5091",""
"21743","MTLS 5095-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Thomas D. Burleigh","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5095",""
"21806","MTLS 5095-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Paul Fuierer","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5095",""
"21808","MTLS 5095-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Chelsey Z. Hargather","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5095",""
"21810","MTLS 5095-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Nikolai Kalugin","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5095",""
"21811","MTLS 5095-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Bhaskar Majumdar","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5095",""
"21814","MTLS 5095-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","John McCoy","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5095",""
"21815","MTLS 5095-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Corey A. Leclerc","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5095",""
"21816","MTLS 5095-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Michaelann S. Tartis","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5095",""
"21817","MTLS 5095-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Pabitra Choudhury","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5095",""
"21818","MTLS 5095-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Sanchari Chowdhury","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5095",""
"21819","MTLS 5095-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Youngmin Lee","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5095",""
"21821","MTLS 5095-12","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Deep Choudhuri","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MTLS5095",""
"20827","MATH 0289-01","M","M W F","08/14/2023-12/08/2023","1100-1205","","1","CLAS","Vector Calculus","Bixiang Wang","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MATH0289",""
"20828","MATH 0289-02","M","M W F","08/14/2023-12/08/2023","1245-1350","","1","CLAS","Vector Calculus","Gilbert Kerr","5","5","0","0","N/A","https://catalog.nmt.edu/courses/MATH0289",""
"20449","MATH 1220-01","M","MTWRF","08/14/2023-12/08/2023","0900-0950","","3","CLAS","College Algebra","","30","30","0","0","$30","https://catalog.nmt.edu/courses/MATH1220",""
"21109","MATH 1220-02","M","MTWRF","08/14/2023-12/08/2023","1000-1050","","3","CLAS","College Algebra","","30","30","0","0","$30","https://catalog.nmt.edu/courses/MATH1220",""
"20455","MATH 1230-01","M","M W F","08/14/2023-12/08/2023","0900-0950","","3","CLAS","Trigonometry","Iain Crump","60","60","0","0","$30","https://catalog.nmt.edu/courses/MATH1230",""
"20456","MATH 1230-02","M","M W F","08/14/2023-12/08/2023","1000-1050","","3","CLAS","Trigonometry","","30","30","0","0","$30","https://catalog.nmt.edu/courses/MATH1230",""
"20457","MATH 1230L-01","M","T R","08/14/2023-12/08/2023","1530-1645","","0","CLAS","Trigonometry Lab","","30","30","0","0","N/A","https://catalog.nmt.edu/courses/MATH1230",""
"20458","MATH 1230L-02","M","M W","08/14/2023-12/08/2023","1700-1815","","0","CLAS","Trigonometry Lab","","30","30","0","0","N/A","https://catalog.nmt.edu/courses/MATH1230",""
"20459","MATH 1230L-03","M","M W","08/14/2023-12/08/2023","1830-2000","","0","CLAS","Trigonometry Lab","","30","30","0","0","N/A","https://catalog.nmt.edu/courses/MATH1230",""
"20450","MATH 1240-01","M","M W F","08/14/2023-12/08/2023","1300-1350","","3","CLAS","Pre-Calculus","","30","30","0","0","$30","https://catalog.nmt.edu/courses/MATH1240",""
"20451","MATH 1240-02","M","M W F","08/14/2023-12/08/2023","1100-1150","","3","CLAS","Pre-Calculus","Iain Crump","60","60","0","0","$30","https://catalog.nmt.edu/courses/MATH1240",""
"20452","MATH 1240L-01","M","M W","08/14/2023-12/08/2023","1700-1815","","0","CLAS","Pre-Calculus Lab","","30","30","0","0","N/A","https://catalog.nmt.edu/courses/MATH1240",""
"20453","MATH 1240L-02","M","T R","08/14/2023-12/08/2023","1700-1815","","0","CLAS","Pre-Calculus Lab","","30","30","0","0","N/A","https://catalog.nmt.edu/courses/MATH1240",""
"20454","MATH 1240L-03","M","T R","08/14/2023-12/08/2023","1400-1515","","0","CLAS","Pre-Calculus Lab","","30","30","0","0","N/A","https://catalog.nmt.edu/courses/MATH1240",""
"20606","MATH 1510-01","M","M W F","08/14/2023-12/08/2023","0900-0950","","4","CLAS","Calculus I","Todd Wolford","50","50","0","0","$30","https://catalog.nmt.edu/courses/MATH1510",""
"20460","MATH 1510-02","M","M W F","08/14/2023-12/08/2023","1100-1150","","4","CLAS","Calculus I","Lynda L. Ballou","50","50","0","0","$30","https://catalog.nmt.edu/courses/MATH1510",""
"20607","MATH 1510-03","M","M W F","08/14/2023-12/08/2023","1300-1350","","4","CLAS","Calculus I","Iain Crump","50","50","0","0","$30","https://catalog.nmt.edu/courses/MATH1510",""
"21465","MATH 1510-04","M","M W F","08/14/2023-12/08/2023","1500-1550","","4","CLAS","Calculus I","Lynda L. Ballou","50","50","0","0","$30","https://catalog.nmt.edu/courses/MATH1510",""
"20608","MATH 1510L-01","M","T R","08/14/2023-12/08/2023","1100-1215","","0","CLAS","Calculus I Lab","","0","0","0","0","N/A","https://catalog.nmt.edu/courses/MATH1510",""
"20609","MATH 1510L-02","M","T R","08/14/2023-12/08/2023","0800-0915","","0","CLAS","Calculus I Lab","","25","25","0","0","N/A","https://catalog.nmt.edu/courses/MATH1510",""
"20610","MATH 1510L-03","M","M W F","08/14/2023-12/08/2023","0835-0950","","0","CLAS","Calculus I Lab","","25","25","0","0","N/A","https://catalog.nmt.edu/courses/MATH1510",""
"20611","MATH 1510L-04","M","T R","08/14/2023-12/08/2023","1230-1345","","0","CLAS","Calculus I Lab","","25","25","0","0","N/A","https://catalog.nmt.edu/courses/MATH1510",""
"20461","MATH 1510L-05","M","M W F","08/14/2023-12/08/2023","1645-1800","","0","CLAS","Calculus I Lab","","25","25","0","0","N/A","https://catalog.nmt.edu/courses/MATH1510",""
"20462","MATH 1510L-06","M","T R","08/14/2023-12/08/2023","1530-1645","","0","CLAS","Calculus I Lab","","0","0","0","0","N/A","https://catalog.nmt.edu/courses/MATH1510",""
"20463","MATH 1520-01","M","M W F","08/14/2023-12/08/2023","1100-1205","","4","CLAS","Calculus II","Todd Wolford","45","45","0","0","$30","https://catalog.nmt.edu/courses/MATH1520",""
"20464","MATH 1520-02","M","M W F","08/14/2023-12/08/2023","1245-1350","","4","CLAS","Calculus II","Todd Wolford","44","45","1","0","$30","https://catalog.nmt.edu/courses/MATH1520",""
"21469","MATH 1520B-01","M","M W F","08/14/2023-12/08/2023","1300-1350","","2","CLAS","Calc II Extended (Part 2)","","25","25","0","0","N/A","https://catalog.nmt.edu/courses/MATH1520B",""
"20467","MATH 2350-01","M","M W F","08/14/2023-12/08/2023","1400-1450","","3","CLAS","Statistical Methods","Lynda L. Ballou","30","30","0","0","$30","https://catalog.nmt.edu/courses/MATH2350",""
"20515","MATH 2350L-01","M","M","08/14/2023-12/08/2023","1700-1815","","0","CLAS","Statistical Methods Lab","","20","20","0","0","N/A","https://catalog.nmt.edu/courses/MATH2350",""
"20516","MATH 2350L-02","M","T","08/14/2023-12/08/2023","1800-1915","","0","CLAS","Statistical Methods Lab","","20","20","0","0","N/A","https://catalog.nmt.edu/courses/MATH2350",""
"20466","MATH 2420-01","M","T R","08/14/2023-12/08/2023","1100-1215","","3","CLAS","Applied Linear Algebra","Rakhim Aitbayev","39","40","1","0","$30","https://catalog.nmt.edu/courses/MATH2420",""
"20514","MATH 2420L-01","M","T","08/14/2023-12/08/2023","1800-1915","","0","CLAS","Applied Linear Algebra Lab","","20","20","0","0","N/A","https://catalog.nmt.edu/courses/MATH2420",""
"20848","MATH 2420L-02","M","M","08/14/2023-12/08/2023","1800-1915","","0","CLAS","Applied Linear Algebra Lab","","19","20","1","0","N/A","https://catalog.nmt.edu/courses/MATH2420",""
"20612","MATH 2532-01","M","M W F","08/14/2023-12/08/2023","1100-1205","","4","CLAS","Calculus III","Bixiang Wang","49","50","1","0","$30","https://catalog.nmt.edu/courses/MATH2532",""
"20465","MATH 2532-02","M","M W F","08/14/2023-12/08/2023","1245-1350","","4","CLAS","Calculus III","Gilbert Kerr","44","50","6","0","$30","https://catalog.nmt.edu/courses/MATH2532",""
"21487","MATH 3035-01","M","M W F","08/14/2023-12/08/2023","1100-1150","","3","CLAS","Ordinary Differential Equation","Gilbert Kerr","41","45","4","0","N/A","https://catalog.nmt.edu/courses/MATH3035",""
"21488","MATH 3035-02","M","T R","08/14/2023-12/08/2023","1100-1215","","3","CLAS","Ordinary Differential Equation","Mingji Zhang","43","45","2","0","N/A","https://catalog.nmt.edu/courses/MATH3035",""
"21489","MATH 3035L-01","M","W","08/14/2023-12/08/2023","1600-1715","","1","CLAS","ODE Computer Lab","Lynda L. Ballou & Sharmin Sultana","30","30","0","0","N/A","https://catalog.nmt.edu/courses/MATH3035",""
"21491","MATH 3036-01","M","T R","08/14/2023-12/08/2023","0930-1045","","3","CLAS","Intro to PDEs","Saulo I. Orizaga","39","40","1","0","N/A","https://catalog.nmt.edu/courses/MATH3036",""
"21494","MATH 3052-01","M","T R","08/14/2023-12/08/2023","0930-1045","","3","CLAS","Basic Concepts of Math","Ivan Avramidi","38","40","2","0","N/A","https://catalog.nmt.edu/courses/MATH3052",""
"21496","MATH 3072-01","M","M W F","08/14/2023-12/08/2023","0900-0950","","3","CLAS","Basic Concepts of Analysis","Bixiang Wang","38","40","2","0","N/A","https://catalog.nmt.edu/courses/MATH3072",""
"21498","MATH 3082-01","M","T R","08/14/2023-12/08/2023","1400-1515","","3","CLAS","Probability and Statistics","Oleg Makhnin","49","60","11","0","N/A","https://catalog.nmt.edu/courses/MATH3082",""
"21502","MATH 3082L-01","M","M","08/14/2023-12/08/2023","1830-2000","","1","CLAS","Probability and Statistics Lab","","25","30","5","0","N/A","https://catalog.nmt.edu/courses/MATH3082",""
"21521","MATH 3082L-02","M","T","08/14/2023-12/08/2023","1100-1215","","1","CLAS","Probability and Statistics Lab","","29","30","1","0","N/A","https://catalog.nmt.edu/courses/MATH3082",""
"21522","MATH 4010-01","M","T R","08/14/2023-12/08/2023","1100-1215","","3","CLAS","Numerical Methods I","Saulo I. Orizaga","27","30","3","0","N/A","https://catalog.nmt.edu/courses/MATH4010",""
"21523","MATH 4015-01","M","M W F","08/14/2023-12/08/2023","1400-1450","","3","CLAS","OR:  Linear Programming","Brian Borchers","18","20","2","0","N/A","https://catalog.nmt.edu/courses/MATH4015",""
"21525","MATH 4030-01","M","M W F","08/14/2023-12/08/2023","1100-1150","","3","CLAS","Mathematical Modeling","Brian Borchers","16","20","4","0","N/A","https://catalog.nmt.edu/courses/MATH4030",""
"22446","MATH 4037-01","M","T R","08/14/2023-12/08/2023","1230-1345","","3","CLAS","Systems of ODEs","Mingji Zhang","20","20","0","0","$15","https://catalog.nmt.edu/courses/MATH4037",""
"21526","MATH 4083-01","M","T R","08/14/2023-12/08/2023","0930-1045","","3","CLAS","Mathematical Statistics","Anwar Hossain","19","20","1","0","N/A","https://catalog.nmt.edu/courses/MATH4083",""
"21528","MATH 5000-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Rakhim Aitbayev","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5000",""
"21530","MATH 5000-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Ivan Avramidi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5000",""
"21532","MATH 5000-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Brian Borchers","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5000",""
"21534","MATH 5000-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Anwar Hossain","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5000",""
"21535","MATH 5000-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Gilbert Kerr","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5000",""
"21537","MATH 5000-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Oleg Makhnin","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5000",""
"21539","MATH 5000-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","William Stone","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5000",""
"21540","MATH 5000-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Bixiang Wang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5000",""
"21541","MATH 5000-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Mingji Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5000",""
"21542","MATH 5000-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Gilberto C. Gonzalez Parra","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5000",""
"21543","MATH 5000-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Saulo I. Orizaga","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5000",""
"21544","MATH 5011-01","M","T R","08/14/2023-12/08/2023","0930-1045","","3","CLAS","Numerical Methods for PDEs","Rakhim Aitbayev","15","15","0","0","N/A","https://catalog.nmt.edu/courses/MATH5011",""
"21919","MATH 5030-01","M","M W F","08/14/2023-12/08/2023","1100-1150","","3","CLAS","Mathematical Modeling","Brian Borchers","20","20","0","0","N/A","https://catalog.nmt.edu/courses/MATH5030",""
"22439","MATH 5042-01","M","T R","08/14/2023-12/08/2023","1400-1515","WORKC 113","3","CLAS","Topics Differential Geometry","Ivan Avramidi","20","20","0","0","N/A","https://catalog.nmt.edu/courses/MATH5042",""
"22422","MATH 5077-01","M","M W","08/14/2023-12/08/2023","1235-1350","","3","CLAS","Functional Analysis","William Stone","20","20","0","0","N/A","https://catalog.nmt.edu/courses/MATH5077",""
"22444","MATH 5086-01","M","T R","08/14/2023-12/08/2023","1100-1215","","3","CLAS","Spatial Variability & Geostats","Oleg Makhnin","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5086",""
"22445","MATH 5088-01","M","T R","08/14/2023-12/08/2023","1400-1515","","3","CLAS","Advanced Data Analysis","Anwar Hossain","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5088",""
"21888","MATH 5090-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Rakhim Aitbayev","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5090",""
"21874","MATH 5090-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Ivan Avramidi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5090",""
"21876","MATH 5090-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Brian Borchers","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5090",""
"21877","MATH 5090-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Anwar Hossain","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5090",""
"21878","MATH 5090-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Gilbert Kerr","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5090",""
"21880","MATH 5090-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Oleg Makhnin","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5090",""
"21881","MATH 5090-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","William Stone","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5090",""
"21882","MATH 5090-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Bixiang Wang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5090",""
"21883","MATH 5090-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Mingji Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5090",""
"21884","MATH 5090-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Gilberto C. Gonzalez Parra","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5090",""
"21886","MATH 5090-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Independent Study","Saulo I. Orizaga","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5090",""
"21873","MATH 5091-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Rakhim Aitbayev","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5091",""
"21890","MATH 5091-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Ivan Avramidi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5091",""
"21893","MATH 5091-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Brian Borchers","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5091",""
"21894","MATH 5091-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Anwar Hossain","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5091",""
"21896","MATH 5091-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Gilbert Kerr","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5091",""
"21897","MATH 5091-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Oleg Makhnin","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5091",""
"21899","MATH 5091-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","William Stone","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5091",""
"21900","MATH 5091-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Bixiang Wang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5091",""
"21902","MATH 5091-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Mingji Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5091",""
"21904","MATH 5091-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Gilberto C. Gonzalez Parra","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5091",""
"21905","MATH 5091-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Saulo I. Orizaga","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5091",""
"22236","MATH 5091-15","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Zeljka Stone","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5091",""
"21906","MATH 5095-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Rakhim Aitbayev","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5095",""
"21907","MATH 5095-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Ivan Avramidi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5095",""
"21908","MATH 5095-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Brian Borchers","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5095",""
"21909","MATH 5095-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Anwar Hossain","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5095",""
"21910","MATH 5095-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Gilbert Kerr","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5095",""
"21911","MATH 5095-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Oleg Makhnin","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5095",""
"21912","MATH 5095-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","William Stone","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5095",""
"21913","MATH 5095-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Bixiang Wang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5095",""
"21914","MATH 5095-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Mingji Zhang","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5095",""
"21915","MATH 5095-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Gilberto C. Gonzalez Parra","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5095",""
"21916","MATH 5095-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Saulo I. Orizaga","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MATH5095",""
"22233","MENG 110-01","M","T R","08/14/2023-12/08/2023","1230-1345","TBA","2","CLAS","Intro. to Mechanical Eng.","Curtis J. OMalley","77","80","3","0","$60","https://catalog.nmt.edu/courses/MENG110",""
"22234","MENG 110L-01","M","M","08/14/2023-12/08/2023","1200-1430","TBA","1","CLAS","Intro. to Mechanical Eng. Lab","Curtis J. OMalley","20","20","0","0","$100","https://catalog.nmt.edu/courses/MENG110",""
"22235","MENG 110L-02","M","T","08/14/2023-12/08/2023","1400-1630","TBA","1","CLAS","Intro. to Mechanical Eng. Lab","Curtis J. OMalley","18","20","2","0","$100","https://catalog.nmt.edu/courses/MENG110",""
"22237","MENG 110L-03","M","W","08/14/2023-12/08/2023","1400-1630","TBA","1","CLAS","Intro. to Mechanical Eng. Lab","Curtis J. OMalley","19","20","1","0","$100","https://catalog.nmt.edu/courses/MENG110",""
"22238","MENG 110L-04","M","R","08/14/2023-12/08/2023","1400-1630","TBA","1","CLAS","Intro. to Mechanical Eng. Lab","Curtis J. OMalley","20","20","0","0","$100","https://catalog.nmt.edu/courses/MENG110",""
"22240","MENG 210-01","M","T R","08/14/2023-12/08/2023","1100-1215","TBA","2","CLAS","Sophomore Design&Measurements","","27","30","3","0","$60","https://catalog.nmt.edu/courses/MENG210",""
"22241","MENG 210L-01","M","M","08/14/2023-12/08/2023","1200-1430","WEIR 128","1","CLAS","Soph Design & Measure Lab","","15","15","0","0","$100","https://catalog.nmt.edu/courses/MENG210",""
"22242","MENG 210L-02","M","F","08/14/2023-12/08/2023","0800-1030","WEIR 128","1","CLAS","Soph Design & Measure Lab","","12","15","3","0","$100","https://catalog.nmt.edu/courses/MENG210",""
